,id,listing_url,latitude,longitude,neighbourhood_group_cleansed
29411,660550677953271936,https://www.airbnb.com/rooms/660550677953271936,40.80258541171471,-73.96681351786218,Manhattan
29415,40140478,https://www.airbnb.com/rooms/40140478,40.76357,-73.98594,Manhattan
29418,931915672873586045,https://www.airbnb.com/rooms/931915672873586045,40.73323,-73.85639,Queens
29420,890605012074207485,https://www.airbnb.com/rooms/890605012074207485,40.64775316502993,-73.927065774488,Brooklyn
29428,31802796,https://www.airbnb.com/rooms/31802796,40.7314,-73.98717,Manhattan
29429,871205671909215434,https://www.airbnb.com/rooms/871205671909215434,40.757990173946254,-73.80286746560954,Queens
29431,39136879,https://www.airbnb.com/rooms/39136879,40.69793,-73.92945,Brooklyn
29432,39131261,https://www.airbnb.com/rooms/39131261,40.70446,-73.91988,Brooklyn
29433,39216165,https://www.airbnb.com/rooms/39216165,40.64909,-73.9504,Brooklyn
29434,39173096,https://www.airbnb.com/rooms/39173096,40.66165,-73.84127,Queens
29435,39246597,https://www.airbnb.com/rooms/39246597,40.76533,-73.98444,Manhattan
29439,40200949,https://www.airbnb.com/rooms/40200949,40.69398,-73.94078,Brooklyn
29440,46429942,https://www.airbnb.com/rooms/46429942,40.6898,-73.9313,Brooklyn
29446,18895187,https://www.airbnb.com/rooms/18895187,40.67171,-73.74716,Queens
29454,46441717,https://www.airbnb.com/rooms/46441717,40.76331,-73.99722,Manhattan
29457,40227162,https://www.airbnb.com/rooms/40227162,40.72249,-73.97712,Manhattan
29459,39449410,https://www.airbnb.com/rooms/39449410,40.7301,-73.99899,Manhattan
29462,15845669,https://www.airbnb.com/rooms/15845669,40.88169,-73.90691,Bronx
29463,29463847,https://www.airbnb.com/rooms/29463847,40.80991,-73.9391,Manhattan
29469,41588820,https://www.airbnb.com/rooms/41588820,40.78675,-73.97075,Manhattan
29470,33820675,https://www.airbnb.com/rooms/33820675,40.71019,-73.8288,Queens
29473,952553287021138165,https://www.airbnb.com/rooms/952553287021138165,40.7666773,-73.80245740000001,Queens
29475,40306639,https://www.airbnb.com/rooms/40306639,40.67663,-73.96887,Brooklyn
29478,40345720,https://www.airbnb.com/rooms/40345720,40.72924,-73.98443,Manhattan
29479,46543084,https://www.airbnb.com/rooms/46543084,40.80054,-73.96135,Manhattan
29480,978191817244397875,https://www.airbnb.com/rooms/978191817244397875,40.71296,-73.94806,Brooklyn
29482,40444242,https://www.airbnb.com/rooms/40444242,40.6884,-73.95565,Brooklyn
29483,40450547,https://www.airbnb.com/rooms/40450547,40.76404,-73.98827,Manhattan
29484,40445885,https://www.airbnb.com/rooms/40445885,40.72837,-73.98604,Manhattan
29488,911614953936526319,https://www.airbnb.com/rooms/911614953936526319,40.69531675038192,-73.93455315550044,Brooklyn
29489,40351436,https://www.airbnb.com/rooms/40351436,40.78526,-73.97342,Manhattan
29490,825614184713515354,https://www.airbnb.com/rooms/825614184713515354,40.64385046474511,-73.9630979900883,Brooklyn
29491,40476469,https://www.airbnb.com/rooms/40476469,40.7637,-73.98931,Manhattan
29493,37177160,https://www.airbnb.com/rooms/37177160,40.76346,-73.99042,Manhattan
29496,37250201,https://www.airbnb.com/rooms/37250201,40.68134,-73.92586,Brooklyn
29497,37216694,https://www.airbnb.com/rooms/37216694,40.76424,-73.92351,Queens
29506,46563729,https://www.airbnb.com/rooms/46563729,40.76592,-73.99291,Manhattan
29507,37217357,https://www.airbnb.com/rooms/37217357,40.63391,-73.95923,Brooklyn
29509,37394909,https://www.airbnb.com/rooms/37394909,40.69351,-73.93088,Brooklyn
29515,37459834,https://www.airbnb.com/rooms/37459834,40.68046,-73.97264,Brooklyn
29518,33423849,https://www.airbnb.com/rooms/33423849,40.71019,-73.8288,Queens
29519,43231672,https://www.airbnb.com/rooms/43231672,40.81305,-73.94369,Manhattan
29522,40501316,https://www.airbnb.com/rooms/40501316,40.7521,-73.94054,Queens
29523,815172160252307723,https://www.airbnb.com/rooms/815172160252307723,40.776215184291544,-73.98011403628468,Manhattan
29524,734991309326697289,https://www.airbnb.com/rooms/734991309326697289,40.63411361593286,-73.94565095107957,Brooklyn
29529,37776645,https://www.airbnb.com/rooms/37776645,40.79139,-73.94591,Manhattan
29530,6726337,https://www.airbnb.com/rooms/6726337,40.88232,-73.90621,Bronx
29531,890749315997067574,https://www.airbnb.com/rooms/890749315997067574,40.76764,-73.80127,Queens
29532,815511875786313806,https://www.airbnb.com/rooms/815511875786313806,40.76227,-73.99807,Manhattan
29533,37718828,https://www.airbnb.com/rooms/37718828,40.68407,-73.94703,Brooklyn
29535,40511454,https://www.airbnb.com/rooms/40511454,40.68075,-73.93411,Brooklyn
29537,37800810,https://www.airbnb.com/rooms/37800810,40.69626,-73.93474,Brooklyn
29538,816198208667605511,https://www.airbnb.com/rooms/816198208667605511,40.782616183485054,-73.95179693256898,Manhattan
29540,40529363,https://www.airbnb.com/rooms/40529363,40.74764,-73.97817,Manhattan
29541,37833923,https://www.airbnb.com/rooms/37833923,40.79964,-73.96709,Manhattan
29542,40532760,https://www.airbnb.com/rooms/40532760,40.69933,-73.91734,Brooklyn
29543,40538776,https://www.airbnb.com/rooms/40538776,40.75098,-73.98484,Manhattan
29544,965505333713118531,https://www.airbnb.com/rooms/965505333713118531,40.74779084751092,-73.88816826018643,Queens
29546,54194995,https://www.airbnb.com/rooms/54194995,40.71194,-73.85454,Queens
29547,37886939,https://www.airbnb.com/rooms/37886939,40.65357,-73.94977,Brooklyn
29548,37971699,https://www.airbnb.com/rooms/37971699,40.73186,-73.85667,Queens
29549,40484867,https://www.airbnb.com/rooms/40484867,40.68239,-73.95223,Brooklyn
29550,32107065,https://www.airbnb.com/rooms/32107065,40.749,-73.94933,Queens
29551,985785104885564413,https://www.airbnb.com/rooms/985785104885564413,40.75974,-73.99866,Manhattan
29553,38021015,https://www.airbnb.com/rooms/38021015,40.72836,-73.99969,Manhattan
29555,4666584,https://www.airbnb.com/rooms/4666584,40.80185,-73.94501,Manhattan
29556,37988953,https://www.airbnb.com/rooms/37988953,40.66154,-73.92301,Brooklyn
29560,772239381534659822,https://www.airbnb.com/rooms/772239381534659822,40.7404828,-73.88390629999999,Queens
29561,719058422411140581,https://www.airbnb.com/rooms/719058422411140581,40.87557,-73.88701,Bronx
29562,38133113,https://www.airbnb.com/rooms/38133113,40.73375,-73.99774,Manhattan
29563,38153918,https://www.airbnb.com/rooms/38153918,40.66997,-73.98689,Brooklyn
29565,40641118,https://www.airbnb.com/rooms/40641118,40.69338,-73.94683,Brooklyn
29567,40701936,https://www.airbnb.com/rooms/40701936,40.77325,-73.92514,Queens
29569,40705021,https://www.airbnb.com/rooms/40705021,40.73519,-73.86645,Queens
29575,1050164273938402843,https://www.airbnb.com/rooms/1050164273938402843,40.77691,-73.9545,Manhattan
29576,42515407,https://www.airbnb.com/rooms/42515407,40.68464,-73.99115,Brooklyn
29577,42518749,https://www.airbnb.com/rooms/42518749,40.75207,-73.98591,Manhattan
29579,41146307,https://www.airbnb.com/rooms/41146307,40.71414,-73.98837,Manhattan
29581,41169295,https://www.airbnb.com/rooms/41169295,40.73569,-73.86554,Queens
29584,943037722645110759,https://www.airbnb.com/rooms/943037722645110759,40.6324263,-73.9228251,Brooklyn
29586,17876530,https://www.airbnb.com/rooms/17876530,40.86762,-73.85688,Bronx
29588,42608714,https://www.airbnb.com/rooms/42608714,40.76601,-73.99284,Manhattan
29592,40719651,https://www.airbnb.com/rooms/40719651,40.67978,-73.9429,Brooklyn
29595,42646388,https://www.airbnb.com/rooms/42646388,40.68077089552238,-73.9385876951968,Brooklyn
29596,42540705,https://www.airbnb.com/rooms/42540705,40.69996,-73.93323,Brooklyn
29598,584122,https://www.airbnb.com/rooms/584122,40.77147,-73.99434,Manhattan
29599,593000,https://www.airbnb.com/rooms/593000,40.77287,-73.94667,Manhattan
29600,37890312,https://www.airbnb.com/rooms/37890312,40.73059,-73.8531,Queens
29603,12133132,https://www.airbnb.com/rooms/12133132,40.71251,-73.9889,Manhattan
29606,943660068183737896,https://www.airbnb.com/rooms/943660068183737896,40.8540654,-73.8557472,Bronx
29613,36113110,https://www.airbnb.com/rooms/36113110,40.69209,-73.96055,Brooklyn
29615,36272851,https://www.airbnb.com/rooms/36272851,40.73797,-73.9812,Manhattan
29616,46732441,https://www.airbnb.com/rooms/46732441,40.68466,-73.9296,Brooklyn
29619,40725145,https://www.airbnb.com/rooms/40725145,40.65271,-73.95983,Brooklyn
29620,40786379,https://www.airbnb.com/rooms/40786379,40.75738,-73.99499,Manhattan
29621,24285,https://www.airbnb.com/rooms/24285,40.67115,-73.98026,Brooklyn
29624,40844212,https://www.airbnb.com/rooms/40844212,40.69454,-73.91363,Brooklyn
29628,43530040,https://www.airbnb.com/rooms/43530040,40.86568,-73.83403,Bronx
29631,36453417,https://www.airbnb.com/rooms/36453417,40.680833759948975,-73.92965605127146,Brooklyn
29632,36471896,https://www.airbnb.com/rooms/36471896,40.77232,-73.95525,Manhattan
29635,12202225,https://www.airbnb.com/rooms/12202225,40.69188,-73.94742,Brooklyn
29636,19051187,https://www.airbnb.com/rooms/19051187,40.68616,-73.86458,Queens
29638,36592303,https://www.airbnb.com/rooms/36592303,40.76241,-73.95082,Manhattan
29644,61509,https://www.airbnb.com/rooms/61509,40.75743,-73.96825,Manhattan
29646,53690725,https://www.airbnb.com/rooms/53690725,40.68779,-73.86484,Queens
29649,53981147,https://www.airbnb.com/rooms/53981147,40.864,-73.92265,Manhattan
29654,697760040679546464,https://www.airbnb.com/rooms/697760040679546464,40.69693957643169,-73.92841011285782,Brooklyn
29656,36596438,https://www.airbnb.com/rooms/36596438,40.79758,-73.96829,Manhattan
29657,699897545842467296,https://www.airbnb.com/rooms/699897545842467296,40.72057,-73.99848,Manhattan
29658,695640507961714623,https://www.airbnb.com/rooms/695640507961714623,40.64135,-73.94698,Brooklyn
29660,20696496,https://www.airbnb.com/rooms/20696496,40.68454,-73.92534,Brooklyn
29661,12247741,https://www.airbnb.com/rooms/12247741,40.7747,-73.95714,Manhattan
29662,705098036070886749,https://www.airbnb.com/rooms/705098036070886749,40.76827,-73.98579,Manhattan
29664,22153909,https://www.airbnb.com/rooms/22153909,40.72764,-73.98579,Manhattan
29665,700568844878553081,https://www.airbnb.com/rooms/700568844878553081,40.77418117098613,-73.9500412929954,Manhattan
29668,20653090,https://www.airbnb.com/rooms/20653090,40.70212,-73.92076,Brooklyn
29670,20650685,https://www.airbnb.com/rooms/20650685,40.68998,-73.93137,Brooklyn
29672,53445195,https://www.airbnb.com/rooms/53445195,40.73207,-73.84734,Queens
29673,53117220,https://www.airbnb.com/rooms/53117220,40.64891,-73.95385,Brooklyn
29674,22946348,https://www.airbnb.com/rooms/22946348,40.65221,-73.95197,Brooklyn
29675,20710255,https://www.airbnb.com/rooms/20710255,40.7923,-73.96683,Manhattan
29676,20698375,https://www.airbnb.com/rooms/20698375,40.75033,-73.97099,Manhattan
29677,727832613571928027,https://www.airbnb.com/rooms/727832613571928027,40.67979,-73.92876,Brooklyn
29679,731883298706769241,https://www.airbnb.com/rooms/731883298706769241,40.81666,-73.8507,Bronx
29681,12268056,https://www.airbnb.com/rooms/12268056,40.69742,-73.92725,Brooklyn
29682,39537003,https://www.airbnb.com/rooms/39537003,40.75226,-73.97322,Manhattan
29683,20761266,https://www.airbnb.com/rooms/20761266,40.69622,-73.94665,Brooklyn
29684,731903556064617611,https://www.airbnb.com/rooms/731903556064617611,40.71268,-73.99116,Manhattan
29685,735952512472431273,https://www.airbnb.com/rooms/735952512472431273,40.68652,-73.95022,Brooklyn
29686,20843601,https://www.airbnb.com/rooms/20843601,40.64663,-73.96233,Brooklyn
29687,39556412,https://www.airbnb.com/rooms/39556412,40.77349,-73.94827,Manhattan
29688,36639320,https://www.airbnb.com/rooms/36639320,40.75453,-73.99837,Manhattan
29689,20795854,https://www.airbnb.com/rooms/20795854,40.68199,-73.94041,Brooklyn
29690,20811420,https://www.airbnb.com/rooms/20811420,40.68858,-73.91384,Brooklyn
29691,39628230,https://www.airbnb.com/rooms/39628230,40.68723,-73.90792,Brooklyn
29692,41336130,https://www.airbnb.com/rooms/41336130,40.77644,-73.9539,Manhattan
29693,20770559,https://www.airbnb.com/rooms/20770559,40.65237,-73.96553,Brooklyn
29695,34792347,https://www.airbnb.com/rooms/34792347,40.73494,-73.87357,Queens
29696,38205589,https://www.airbnb.com/rooms/38205589,40.80264,-73.965,Manhattan
29697,39598996,https://www.airbnb.com/rooms/39598996,40.68903,-73.90683,Brooklyn
29698,1005061678348273488,https://www.airbnb.com/rooms/1005061678348273488,40.7839082,-73.9526021,Manhattan
29700,20941086,https://www.airbnb.com/rooms/20941086,40.74615,-73.97515,Manhattan
29703,20832768,https://www.airbnb.com/rooms/20832768,40.76443,-73.92119,Queens
29706,21066041,https://www.airbnb.com/rooms/21066041,40.70573,-73.92476,Brooklyn
29710,608859441715766750,https://www.airbnb.com/rooms/608859441715766750,40.76525,-73.82061,Queens
29712,738411179473219867,https://www.airbnb.com/rooms/738411179473219867,40.80359,-73.9666,Manhattan
29713,21038471,https://www.airbnb.com/rooms/21038471,40.69109,-73.93874,Brooklyn
29715,21097166,https://www.airbnb.com/rooms/21097166,40.68627,-73.98923,Brooklyn
29716,737758073670240890,https://www.airbnb.com/rooms/737758073670240890,40.69287,-73.91295,Brooklyn
29717,608863867483739576,https://www.airbnb.com/rooms/608863867483739576,40.76384,-73.82031,Queens
29719,21151898,https://www.airbnb.com/rooms/21151898,40.80746,-73.9388,Manhattan
29720,711705149637446054,https://www.airbnb.com/rooms/711705149637446054,40.76022,-73.9885,Manhattan
29723,713646468225821105,https://www.airbnb.com/rooms/713646468225821105,40.68713,-73.92151,Brooklyn
29725,41383774,https://www.airbnb.com/rooms/41383774,40.65576,-73.83425,Queens
29727,26810466,https://www.airbnb.com/rooms/26810466,40.76023,-73.96672,Manhattan
29730,768276890212217152,https://www.airbnb.com/rooms/768276890212217152,40.698947,-73.89332519999999,Queens
29731,978958799208252331,https://www.airbnb.com/rooms/978958799208252331,40.63756606074232,-73.95255597857476,Brooklyn
29732,978960715676297249,https://www.airbnb.com/rooms/978960715676297249,40.63800327113659,-73.95270568964588,Brooklyn
29733,39651899,https://www.airbnb.com/rooms/39651899,40.68383,-73.99281,Brooklyn
29734,39690859,https://www.airbnb.com/rooms/39690859,40.70252,-73.92161,Brooklyn
29737,737854107008120072,https://www.airbnb.com/rooms/737854107008120072,40.65576,-73.91414,Brooklyn
29739,50568691,https://www.airbnb.com/rooms/50568691,40.69445,-73.96114,Brooklyn
29740,715350310635388569,https://www.airbnb.com/rooms/715350310635388569,40.69052,-73.93008,Brooklyn
29741,26890649,https://www.airbnb.com/rooms/26890649,40.69663,-73.93652,Brooklyn
29746,726250246680613085,https://www.airbnb.com/rooms/726250246680613085,40.72433,-73.98207,Manhattan
29747,799440231073284274,https://www.airbnb.com/rooms/799440231073284274,40.742919697595156,-73.9026166498661,Queens
29749,726980039255912904,https://www.airbnb.com/rooms/726980039255912904,40.73033,-73.98316,Manhattan
29750,20587133,https://www.airbnb.com/rooms/20587133,40.8729,-73.91877,Manhattan
29752,21195408,https://www.airbnb.com/rooms/21195408,40.68206,-73.95593,Brooklyn
29753,20632255,https://www.airbnb.com/rooms/20632255,40.77438,-73.95366,Manhattan
29755,969557719896647491,https://www.airbnb.com/rooms/969557719896647491,40.75271,-73.96506,Manhattan
29756,723381199394914446,https://www.airbnb.com/rooms/723381199394914446,40.62441731986846,-73.92434932520527,Brooklyn
29762,49060074,https://www.airbnb.com/rooms/49060074,40.672,-73.93283,Brooklyn
29765,1245977,https://www.airbnb.com/rooms/1245977,40.67537,-73.96644,Brooklyn
29766,47584587,https://www.airbnb.com/rooms/47584587,40.74817,-73.98754,Manhattan
29767,47775881,https://www.airbnb.com/rooms/47775881,40.76067,-73.99297,Manhattan
29768,48773561,https://www.airbnb.com/rooms/48773561,40.69314,-73.86693,Queens
29770,934596310471232627,https://www.airbnb.com/rooms/934596310471232627,40.72101,-73.80094,Queens
29771,505315,https://www.airbnb.com/rooms/505315,40.69204,-73.90661,Brooklyn
29772,512022,https://www.airbnb.com/rooms/512022,40.7211,-73.98271,Manhattan
29773,44088976,https://www.airbnb.com/rooms/44088976,40.68506,-73.961,Brooklyn
29774,1970697,https://www.airbnb.com/rooms/1970697,40.69426,-73.9346,Brooklyn
29777,2022126,https://www.airbnb.com/rooms/2022126,40.75053,-73.98094,Manhattan
29778,2690370,https://www.airbnb.com/rooms/2690370,40.74426,-73.95789,Queens
29780,1975069,https://www.airbnb.com/rooms/1975069,40.72802,-73.99686,Manhattan
29781,3198018,https://www.airbnb.com/rooms/3198018,40.67597,-73.97765,Brooklyn
29782,2010624,https://www.airbnb.com/rooms/2010624,40.6358,-73.96477,Brooklyn
29783,2046789,https://www.airbnb.com/rooms/2046789,40.7384,-73.98318,Manhattan
29786,1984390,https://www.airbnb.com/rooms/1984390,40.77619,-73.94816,Manhattan
29788,2075526,https://www.airbnb.com/rooms/2075526,40.671,-73.98264,Brooklyn
29789,689860101947398104,https://www.airbnb.com/rooms/689860101947398104,40.76668,-73.81738,Queens
29790,2571283,https://www.airbnb.com/rooms/2571283,40.78406,-73.97269,Manhattan
29791,2084817,https://www.airbnb.com/rooms/2084817,40.71023,-73.98723,Manhattan
29792,2087663,https://www.airbnb.com/rooms/2087663,40.76206,-73.9223,Queens
29793,2108237,https://www.airbnb.com/rooms/2108237,40.77457,-73.98765,Manhattan
29794,2115784,https://www.airbnb.com/rooms/2115784,40.64825,-73.9602,Brooklyn
29795,2551299,https://www.airbnb.com/rooms/2551299,40.68514,-73.99464,Brooklyn
29796,48790712,https://www.airbnb.com/rooms/48790712,40.74619,-73.98891,Manhattan
29797,2554110,https://www.airbnb.com/rooms/2554110,40.73237,-73.98288,Manhattan
29799,2127382,https://www.airbnb.com/rooms/2127382,40.78069,-73.95089,Manhattan
29800,2128464,https://www.airbnb.com/rooms/2128464,40.69322,-73.90572,Brooklyn
29801,2228840,https://www.airbnb.com/rooms/2228840,40.70036,-73.92473,Brooklyn
29802,2238389,https://www.airbnb.com/rooms/2238389,40.66264,-73.98996,Brooklyn
29803,2194382,https://www.airbnb.com/rooms/2194382,40.78763,-73.97837,Manhattan
29807,748233,https://www.airbnb.com/rooms/748233,40.73141,-73.98492,Manhattan
29808,755703,https://www.airbnb.com/rooms/755703,40.70237,-73.92643,Brooklyn
29809,817355,https://www.airbnb.com/rooms/817355,40.7297,-73.9989,Manhattan
29810,2250790,https://www.airbnb.com/rooms/2250790,40.79726,-73.96885,Manhattan
29812,2251009,https://www.airbnb.com/rooms/2251009,40.72865,-73.98849,Manhattan
29813,2260042,https://www.airbnb.com/rooms/2260042,40.76619,-73.91724,Queens
29814,2262868,https://www.airbnb.com/rooms/2262868,40.79422,-73.97407,Manhattan
29815,816783428767938211,https://www.airbnb.com/rooms/816783428767938211,40.761327314150755,-73.92675776430373,Queens
29816,788035,https://www.airbnb.com/rooms/788035,40.72222,-73.99472,Manhattan
29817,856440,https://www.airbnb.com/rooms/856440,40.76749,-73.98216,Manhattan
29818,2273733,https://www.airbnb.com/rooms/2273733,40.73528,-73.99889,Manhattan
29819,2281142,https://www.airbnb.com/rooms/2281142,40.73323,-73.98859,Manhattan
29820,1039965089477166943,https://www.airbnb.com/rooms/1039965089477166943,40.717706313017594,-73.83584967117262,Queens
29823,812695,https://www.airbnb.com/rooms/812695,40.66912,-73.98506,Brooklyn
29824,818451,https://www.airbnb.com/rooms/818451,40.76942,-73.95451,Manhattan
29826,934953511803867621,https://www.airbnb.com/rooms/934953511803867621,40.722631507848696,-73.97504907439783,Manhattan
29827,935009656653010196,https://www.airbnb.com/rooms/935009656653010196,40.6324263,-73.9228251,Brooklyn
29828,44020492,https://www.airbnb.com/rooms/44020492,40.693,-73.94505,Brooklyn
29832,44000458,https://www.airbnb.com/rooms/44000458,40.70026,-73.92275,Brooklyn
29833,43861958,https://www.airbnb.com/rooms/43861958,40.76107,-73.98839,Manhattan
29834,43895124,https://www.airbnb.com/rooms/43895124,40.74767,-73.98682,Manhattan
29836,44068157,https://www.airbnb.com/rooms/44068157,40.75761,-73.97667,Manhattan
29839,44154818,https://www.airbnb.com/rooms/44154818,40.74356,-73.88351,Queens
29842,24269100,https://www.airbnb.com/rooms/24269100,40.76554,-73.83042,Queens
29844,44418054,https://www.airbnb.com/rooms/44418054,40.72392,-73.99735,Manhattan
29847,44505052,https://www.airbnb.com/rooms/44505052,40.7462,-73.98713,Manhattan
29848,44532220,https://www.airbnb.com/rooms/44532220,40.87412,-73.85098,Bronx
29851,44685047,https://www.airbnb.com/rooms/44685047,40.76405,-73.91456,Queens
29852,44892431,https://www.airbnb.com/rooms/44892431,40.65303,-73.93249,Brooklyn
29853,660878177372429228,https://www.airbnb.com/rooms/660878177372429228,40.71773,-73.85359,Queens
29854,917058,https://www.airbnb.com/rooms/917058,40.73137,-73.99851,Manhattan
29855,44996894,https://www.airbnb.com/rooms/44996894,40.68033,-73.97777,Brooklyn
29857,45001256,https://www.airbnb.com/rooms/45001256,40.77255,-73.96047,Manhattan
29858,920930,https://www.airbnb.com/rooms/920930,40.69047,-73.94258,Brooklyn
29859,37260475,https://www.airbnb.com/rooms/37260475,40.73382,-73.85458,Queens
29860,992891,https://www.airbnb.com/rooms/992891,40.72005,-73.99645,Manhattan
29861,44998151,https://www.airbnb.com/rooms/44998151,40.76335,-73.91266,Queens
29864,27290448,https://www.airbnb.com/rooms/27290448,40.74983,-73.82738,Queens
29872,3933382,https://www.airbnb.com/rooms/3933382,40.7512,-73.94019,Queens
29873,1083888,https://www.airbnb.com/rooms/1083888,40.68645,-73.92339,Brooklyn
29874,582645071498480931,https://www.airbnb.com/rooms/582645071498480931,40.7437,-73.82441,Queens
29875,3970755,https://www.airbnb.com/rooms/3970755,40.68741,-73.99477,Brooklyn
29876,1091840,https://www.airbnb.com/rooms/1091840,40.78976,-73.94676,Manhattan
29877,3971526,https://www.airbnb.com/rooms/3971526,40.63571,-73.96101,Brooklyn
29878,3993553,https://www.airbnb.com/rooms/3993553,40.67687,-73.97897,Brooklyn
29879,4013668,https://www.airbnb.com/rooms/4013668,40.66874,-73.97962,Brooklyn
29881,4037379,https://www.airbnb.com/rooms/4037379,40.62918,-73.96384,Brooklyn
29882,3993388,https://www.airbnb.com/rooms/3993388,40.75615,-73.99357,Manhattan
29883,3963137,https://www.airbnb.com/rooms/3963137,40.68448,-73.91352,Brooklyn
29884,4541102,https://www.airbnb.com/rooms/4541102,40.65288,-73.94223,Brooklyn
29885,4047638,https://www.airbnb.com/rooms/4047638,40.76341,-73.928,Queens
29886,4554577,https://www.airbnb.com/rooms/4554577,40.68152,-73.9727,Brooklyn
29887,52971091,https://www.airbnb.com/rooms/52971091,40.70657,-73.7595,Queens
29889,4069228,https://www.airbnb.com/rooms/4069228,40.65235,-73.95402,Brooklyn
29890,4547273,https://www.airbnb.com/rooms/4547273,40.78398,-73.97458,Manhattan
29891,4126676,https://www.airbnb.com/rooms/4126676,40.767,-73.98499,Manhattan
29892,4564292,https://www.airbnb.com/rooms/4564292,40.75956,-73.9888,Manhattan
29893,4199411,https://www.airbnb.com/rooms/4199411,40.73111,-73.99287,Manhattan
29894,4576821,https://www.airbnb.com/rooms/4576821,40.68667,-73.95684,Brooklyn
29896,30565107,https://www.airbnb.com/rooms/30565107,40.76334,-73.82516,Queens
29898,4611203,https://www.airbnb.com/rooms/4611203,40.79185,-73.9441,Manhattan
29900,1010742498604451028,https://www.airbnb.com/rooms/1010742498604451028,40.78488925403912,-73.94959809717501,Manhattan
29903,4582785,https://www.airbnb.com/rooms/4582785,40.78696,-73.95293,Manhattan
29904,4232865,https://www.airbnb.com/rooms/4232865,40.78263,-73.97596,Manhattan
29905,4303600,https://www.airbnb.com/rooms/4303600,40.68565,-73.95123,Brooklyn
29906,4331684,https://www.airbnb.com/rooms/4331684,40.75427,-73.99184,Manhattan
29907,4281241,https://www.airbnb.com/rooms/4281241,40.73502,-73.99361,Manhattan
29908,4351563,https://www.airbnb.com/rooms/4351563,40.67774,-73.96398,Brooklyn
29909,4390865,https://www.airbnb.com/rooms/4390865,40.77309,-73.95616,Manhattan
29910,4623217,https://www.airbnb.com/rooms/4623217,40.72801,-73.97893,Manhattan
29911,1098863,https://www.airbnb.com/rooms/1098863,40.69093,-73.90366,Brooklyn
29912,4339924,https://www.airbnb.com/rooms/4339924,40.69867,-73.92866,Brooklyn
29913,4410643,https://www.airbnb.com/rooms/4410643,40.79651,-73.9661,Manhattan
29915,4447904,https://www.airbnb.com/rooms/4447904,40.77769,-73.98096,Manhattan
29916,4412533,https://www.airbnb.com/rooms/4412533,40.79647,-73.93817,Manhattan
29917,660036,https://www.airbnb.com/rooms/660036,40.78938,-73.96796,Manhattan
29918,262478,https://www.airbnb.com/rooms/262478,40.71881,-73.9879,Manhattan
29919,278145,https://www.airbnb.com/rooms/278145,40.77128,-73.91939,Queens
29922,4405156,https://www.airbnb.com/rooms/4405156,40.78807,-73.95074,Manhattan
29923,288726,https://www.airbnb.com/rooms/288726,40.719,-73.99764,Manhattan
29924,4430819,https://www.airbnb.com/rooms/4430819,40.72919,-73.98682,Manhattan
29925,4440538,https://www.airbnb.com/rooms/4440538,40.73619,-73.87359,Queens
29926,723507,https://www.airbnb.com/rooms/723507,40.79073,-73.97107,Manhattan
29927,48404024,https://www.airbnb.com/rooms/48404024,40.68854,-73.94355,Brooklyn
29928,985662110222623555,https://www.airbnb.com/rooms/985662110222623555,40.765306640244695,-73.92335747781142,Queens
29930,299062,https://www.airbnb.com/rooms/299062,40.77433,-73.95339,Manhattan
29931,321014,https://www.airbnb.com/rooms/321014,40.73231,-73.98469,Manhattan
29932,386799,https://www.airbnb.com/rooms/386799,40.7616,-73.97715,Manhattan
29933,439870,https://www.airbnb.com/rooms/439870,40.66943,-73.98188,Brooklyn
29938,46942559,https://www.airbnb.com/rooms/46942559,40.68043,-73.96592,Brooklyn
29939,37454461,https://www.airbnb.com/rooms/37454461,40.68924,-73.94085,Brooklyn
29943,47199810,https://www.airbnb.com/rooms/47199810,40.72054,-73.98824,Manhattan
29944,31614670,https://www.airbnb.com/rooms/31614670,40.64905,-73.92848,Brooklyn
29945,46356028,https://www.airbnb.com/rooms/46356028,40.70931,-73.81382,Queens
29946,23139647,https://www.airbnb.com/rooms/23139647,40.86384,-73.86364,Bronx
29950,47276663,https://www.airbnb.com/rooms/47276663,40.62763,-73.96342,Brooklyn
29955,47203801,https://www.airbnb.com/rooms/47203801,40.7724,-73.94637,Manhattan
29956,47370088,https://www.airbnb.com/rooms/47370088,40.75521,-73.99489,Manhattan
29957,47355083,https://www.airbnb.com/rooms/47355083,40.68935,-73.99349,Brooklyn
29958,47528196,https://www.airbnb.com/rooms/47528196,40.66222,-73.91396,Brooklyn
29960,47508411,https://www.airbnb.com/rooms/47508411,40.73735,-73.98671,Manhattan
29961,13380274,https://www.airbnb.com/rooms/13380274,40.673141,-73.967773,Brooklyn
29964,23768711,https://www.airbnb.com/rooms/23768711,40.7581,-73.83184,Queens
29965,29058075,https://www.airbnb.com/rooms/29058075,40.71257,-73.84309,Queens
29966,5288228,https://www.airbnb.com/rooms/5288228,40.83928,-73.88631,Bronx
29967,6227680,https://www.airbnb.com/rooms/6227680,40.65249,-73.9439,Brooklyn
29968,5335792,https://www.airbnb.com/rooms/5335792,40.72604,-73.99016,Manhattan
29969,6269808,https://www.airbnb.com/rooms/6269808,40.6503,-73.97197,Brooklyn
29971,47515294,https://www.airbnb.com/rooms/47515294,40.75568,-73.9948,Manhattan
29974,889384439520236346,https://www.airbnb.com/rooms/889384439520236346,40.791947908598,-73.97288882020146,Manhattan
